EVENT_ID,AREAPERIL_ID,INTENSITY_BIN_INDEX,PROB
1133,52,8,1
1133,53,7,1
1133,54,7,1
1133,55,6,1
1133,56,5,1
1133,57,5,1
1133,58,4,1
1133,59,4,1
1133,6,5,1
1133,60,3,1
1133,61,9,1
1133,62,8,1
1133,63,7,1
1133,64,7,1
1133,65,6,1
1133,66,5,1
1133,67,5,1
1133,68,4,1
1133,69,4,1
1133,7,5,1
1133,70,4,1
1133,71,9,1
1133,72,8,1
1133,73,7,1
1133,74,7,1
1133,75,6,1
1133,76,5,1
1133,77,5,1
1133,78,4,1
1133,79,4,1
1133,8,4,1
1133,80,4,1
1133,81,9,1
1133,82,8,1
1133,83,7,1
1133,84,7,1
1133,85,6,1
1133,86,5,1
1133,87,5,1
1133,88,4,1
1133,89,4,1
1133,9,4,1
1133,90,4,1
1133,91,9,1
1133,92,8,1
1133,93,7,1
1133,94,7,1
1133,95,6,1
1133,96,5,1
1133,97,5,1
1133,98,4,1
1133,99,4,1
1137,1,6,1
1137,10,11,1
1137,100,14,1
1137,11,6,1
1137,12,7,1
1137,13,7,1
1137,14,8,1
1137,15,8,1
1137,16,9,1
1137,17,9,1
1137,18,10,1
1137,19,11,1
1137,2,6,1
1137,20,12,1
1137,21,7,1
1137,22,7,1
1137,23,8,1
1137,24,8,1
1137,25,9,1
1137,26,10,1
1137,27,10,1
1137,28,11,1
1137,29,12,1
1137,3,7,1
1137,30,12,1
1137,31,7,1
1137,32,8,1
1137,33,8,1
1137,34,9,1
1137,35,10,1
1137,36,10,1
1137,37,11,1
1137,38,12,1
1137,39,12,1
1137,4,7,1
1137,40,13,1
1137,41,8,1
1137,42,8,1
1137,43,9,1
1137,44,9,1
1137,45,10,1
1137,46,11,1
1137,47,12,1
1137,48,13,1
1137,49,13,1
1137,5,8,1
1137,50,14,1
1137,51,8,1
1137,52,9,1
1137,53,10,1
1137,54,10,1
1137,55,11,1
1137,56,12,1
1137,57,13,1
1137,58,14,1
1137,59,14,1
1137,6,8,1
1137,60,14,1
1137,61,9,1
1137,62,10,1
1137,63,10,1
1137,64,11,1
1137,65,12,1
1137,66,12,1
1137,67,13,1
1137,68,15,1
1137,69,16,1
1137,7,9,1
1137,70,16,1
1137,71,10,1
1137,72,10,1
1137,73,11,1
1137,74,12,1
1137,75,13,1
1137,76,13,1
1137,77,14,1
1137,78,15,1
1137,79,16,1
1137,8,9,1
1137,80,17,1
1137,81,10,1
1137,82,11,1
1137,83,12,1
1137,84,13,1
1137,85,14,1
1137,86,15,1
1137,87,14,1
1137,88,14,1
1137,89,15,1
1137,9,10,1
1137,90,16,1
1137,91,11,1
1137,92,12,1
1137,93,12,1
1137,94,13,1
1137,95,14,1
1137,96,16,1
1137,97,15,1
1137,98,14,1
1137,99,14,1
1140,10,4,1
1140,100,7,1
1140,14,1,1
1140,15,2,1
1140,16,2,1
1140,17,3,1
1140,18,3,1
1140,19,4,1
1140,20,4,1
1140,24,1,1
1140,25,2,1
1140,26,3,1
1140,27,3,1
1140,28,4,1
1140,29,4,1
1140,30,5,1
1140,33,1,1
1140,34,2,1
1140,35,2,1
1140,36,3,1
1140,37,3,1
1140,38,4,1
1140,39,5,1
1140,4,1,1
1140,40,5,1
1140,43,1,1
1140,44,2,1
1140,45,2,1
1140,46,3,1
1140,47,4,1
1140,48,4,1
1140,49,5,1
1140,5,2,1
1140,50,6,1
1140,52,1,1
1140,53,2,1
1140,54,2,1
1140,55,3,1
1140,56,3,1
1140,57,4,1
1140,58,5,1
1140,59,5,1
1140,6,2,1
1140,60,6,1
1140,61,1,1
1140,62,2,1
1140,63,2,1
1140,64,2,1
1140,65,3,1
1140,66,4,1
1140,67,4,1
1140,68,5,1
1140,69,6,1
1140,7,2,1
1140,70,7,1
1140,71,2,1
1140,72,2,1
1140,73,2,1
1140,74,3,1
1140,75,3,1
1140,76,4,1
1140,77,5,1
1140,78,5,1
1140,79,6,1
1140,8,3,1
1140,80,7,1
1140,81,2,1
1140,82,2,1
1140,83,3,1
1140,84,3,1
1140,85,4,1
1140,86,4,1
1140,87,5,1
1140,88,6,1
1140,89,7,1
1140,9,4,1
1140,90,7,1
1140,91,2,1
1140,92,3,1
1140,93,3,1
1140,94,4,1
1140,95,5,1
1140,96,5,1
1140,97,5,1
1140,98,6,1
1140,99,8,1
1144,1,5,1
1144,10,7,1
1144,100,14,1
1144,11,6,1
1144,12,6,1
1144,13,6,1
1144,14,6,1
1144,15,6,1
1144,16,7,1
1144,17,7,1
1144,18,7,1
1144,19,7,1
1144,2,5,1
1144,20,7,1
1144,21,6,1
1144,22,6,1
1144,23,6,1
1144,24,7,1
1144,25,7,1
1144,26,7,1
1144,27,7,1
1144,28,8,1
1144,29,8,1
1144,3,5,1
1144,30,8,1
1144,31,7,1
1144,32,7,1
1144,33,7,1
1144,34,7,1
1144,35,7,1
1144,36,8,1
1144,37,8,1
1144,38,8,1
1144,39,8,1
1144,4,6,1
1144,40,9,1
1144,41,8,1
1144,42,8,1
1144,43,8,1
1144,44,8,1
1144,45,8,1
1144,46,8,1
1144,47,9,1
1144,48,9,1
1144,49,9,1
1144,5,6,1
1144,50,9,1
1144,51,8,1
1144,52,8,1
1144,53,8,1
1144,54,8,1
1144,55,9,1
1144,56,9,1
1144,57,9,1
1144,58,10,1
1144,59,10,1
1144,6,6,1
1144,60,10,1
1144,61,9,1
1144,62,9,1
1144,63,9,1
1144,64,9,1
1144,65,9,1
1144,66,10,1
1144,67,10,1
1144,68,10,1
1144,69,11,1
1144,7,6,1
1144,70,11,1
1144,71,10,1
1144,72,10,1
1144,73,10,1
1144,74,10,1
1144,75,10,1
1144,76,10,1
1144,77,11,1
1144,78,11,1
1144,79,12,1
1144,8,6,1
1144,80,12,1
1144,81,10,1
1144,82,10,1
1144,83,10,1
1144,84,11,1
1144,85,11,1
1144,86,11,1
1144,87,12,1
1144,88,12,1
1144,89,13,1
1144,9,7,1
1144,90,13,1
1144,91,11,1
1144,92,11,1
1144,93,11,1
1144,94,11,1
1144,95,12,1
1144,96,12,1
1144,97,12,1
1144,98,13,1
1144,99,14,1
1149,1,10,1
1149,10,16,1
1149,100,20,1
1149,11,10,1
1149,12,11,1
1149,13,11,1
1149,14,12,1
1149,15,13,1
1149,16,13,1
1149,17,14,1
1149,18,15,1
1149,19,16,1
1149,2,10,1
1149,20,17,1
1149,21,11,1
1149,22,12,1
1149,23,12,1
1149,24,13,1
1149,25,13,1
1149,26,14,1
1149,27,15,1
1149,28,15,1
1149,29,17,1
1149,3,11,1
1149,30,18,1
1149,31,12,1
1149,32,12,1
1149,33,13,1
1149,34,14,1
1149,35,14,1
1149,36,15,1
1149,37,16,1
1149,38,16,1
1149,39,17,1
1149,4,11,1
1149,40,18,1
1149,41,12,1
1149,42,13,1
1149,43,14,1
1149,44,15,1
1149,45,15,1
1149,46,16,1
1149,47,17,1
1149,48,18,1
1149,49,18,1
1149,5,12,1
1149,50,20,1
1149,51,13,1
1149,52,14,1
1149,53,15,1
1149,54,15,1
1149,55,16,1
1149,56,17,1
1149,57,18,1
1149,58,19,1
1149,59,20,1
1149,6,12,1
1149,60,21,1
1149,61,14,1
1149,62,15,1
1149,63,16,1
1149,64,16,1
1149,65,17,1
1149,66,19,1
1149,67,19,1
1149,68,20,1
1149,69,22,1
1149,7,13,1
1149,70,21,1
1149,71,14,1
1149,72,15,1
1149,73,17,1
1149,74,18,1
1149,75,19,1
1149,76,20,1
1149,77,21,1
1149,78,22,1
1149,79,22,1
1149,8,14,1
1149,80,22,1
1149,81,15,1
1149,82,16,1
1149,83,17,1
1149,84,19,1
1149,85,20,1
1149,86,21,1
1149,87,22,1
1149,88,24,1
1149,89,22,1
1149,9,15,1
1149,90,20,1
1149,91,15,1
1149,92,17,1
1149,93,18,1
1149,94,19,1
1149,95,21,1
1149,96,22,1
1149,97,22,1
1149,98,22,1
1149,99,21,1
1150,1,6,1
1150,10,8,1
1150,100,1,1
1150,11,5,1
1150,12,6,1
1150,13,6,1
1150,14,6,1
1150,15,6,1
1150,16,6,1
1150,17,6,1
1150,18,6,1
1150,19,7,1
1150,2,6,1
1150,20,7,1
1150,21,5,1
1150,22,5,1
1150,23,5,1
1150,24,5,1
1150,25,5,1
1150,26,5,1
1150,27,5,1
1150,28,6,1
1150,29,6,1
1150,3,7,1
1150,30,6,1
1150,31,4,1
1150,32,4,1
1150,33,4,1
1150,34,4,1
1150,35,4,1
1150,36,4,1
1150,37,5,1
1150,38,5,1
1150,39,5,1
1150,4,7,1
1150,40,5,1
1150,41,3,1
1150,42,3,1
1150,43,4,1
1150,44,4,1
1150,45,4,1
1150,46,4,1
1150,47,4,1
1150,48,4,1
1150,49,4,1
1150,5,7,1
1150,50,4,1
1150,51,3,1
1150,52,3,1
1150,53,3,1
1150,54,3,1
1150,55,3,1
1150,56,3,1
1150,57,3,1
1150,58,3,1
1150,59,4,1
1150,6,7,1
1150,60,4,1
1150,61,2,1
1150,62,2,1
1150,63,2,1
1150,64,2,1
1150,65,2,1
1150,66,3,1
1150,67,3,1
1150,68,3,1
1150,69,3,1
1150,7,7,1
1150,70,3,1
1150,71,2,1
1150,72,2,1
1150,73,2,1
1150,74,2,1
1150,75,2,1
1150,76,2,1
1150,77,2,1
1150,78,2,1
1150,79,2,1
1150,8,7,1
1150,80,2,1
1150,81,1,1
1150,82,1,1
1150,83,1,1
1150,84,1,1
1150,85,1,1
1150,86,1,1
1150,87,2,1
1150,88,2,1
1150,89,2,1
1150,9,8,1
1150,90,2,1
1150,96,1,1
1150,97,1,1
1150,98,1,1
1150,99,1,1
1152,1,4,1
1152,10,12,1
1152,100,14,1
1152,11,4,1
1152,12,5,1
1152,13,5,1
1152,14,6,1
1152,15,7,1
1152,16,8,1
1152,17,9,1
1152,18,10,1
1152,19,11,1
1152,2,5,1
1152,20,12,1
1152,21,4,1
1152,22,5,1
1152,23,5,1
1152,24,6,1
1152,25,7,1
1152,26,8,1
1152,27,9,1
1152,28,10,1
1152,29,11,1
1152,3,5,1
1152,30,11,1
1152,31,5,1
1152,32,5,1
1152,33,6,1
1152,34,6,1
1152,35,7,1
1152,36,8,1
1152,37,9,1
1152,38,10,1
1152,39,11,1
1152,4,6,1
1152,40,13,1
1152,41,5,1
1152,42,5,1
1152,43,6,1
1152,44,7,1
1152,45,7,1
1152,46,8,1
1152,47,9,1
1152,48,10,1
1152,49,11,1
1152,5,7,1
1152,50,12,1
1152,51,5,1
1152,52,6,1
1152,53,6,1
1152,54,7,1
1152,55,8,1
1152,56,9,1
1152,57,10,1
1152,58,11,1
1152,59,12,1
1152,6,8,1
1152,60,12,1
1152,61,5,1
1152,62,6,1
1152,63,7,1
1152,64,8,1
1152,65,8,1
1152,66,9,1
1152,67,10,1
1152,68,11,1
1152,69,12,1
1152,7,9,1
1152,70,13,1
1152,71,6,1
1152,72,6,1
1152,73,7,1
1152,74,8,1
1152,75,9,1
1152,76,10,1
1152,77,11,1
1152,78,11,1
1152,79,12,1
1152,8,10,1
1152,80,13,1
1152,81,6,1
1152,82,7,1
1152,83,7,1
1152,84,8,1
1152,85,9,1
1152,86,10,1
1152,87,11,1
1152,88,12,1
1152,89,13,1
1152,9,11,1
1152,90,13,1
1152,91,6,1
1152,92,7,1
1152,93,7,1
1152,94,8,1
1152,95,9,1
1152,96,10,1
1152,97,12,1
1152,98,13,1
1152,99,14,1
1153,100,3,1
1153,59,1,1
1153,60,1,1
1153,67,1,1
1153,68,1,1
1153,69,1,1
1153,70,2,1
1153,75,1,1
1153,76,1,1
1153,77,1,1
1153,78,2,1
1153,79,2,1
1153,80,2,1
1153,83,1,1
1153,84,1,1
1153,85,2,1
1153,86,2,1
1153,87,2,1
1153,88,2,1
1153,89,2,1
1153,90,3,1
1153,92,1,1
1153,93,2,1
1153,94,2,1
1153,95,2,1
1153,96,2,1
1153,97,2,1
1153,98,3,1
1153,99,3,1
1154,1,3,1
1154,10,4,1
1154,100,1,1
1154,11,3,1
1154,12,3,1
1154,13,3,1
1154,14,3,1
1154,15,3,1
1154,16,3,1
1154,17,3,1
1154,18,3,1
1154,19,3,1
1154,2,3,1
1154,20,4,1
1154,21,2,1
1154,22,2,1
1154,23,2,1
1154,24,2,1
1154,25,3,1
1154,26,3,1
1154,27,3,1
1154,28,3,1
1154,29,3,1
1154,3,3,1
1154,30,3,1
1154,31,2,1
1154,32,2,1
1154,33,2,1
1154,34,2,1
1154,35,2,1
1154,36,2,1
1154,37,2,1
1154,38,3,1
1154,39,3,1
1154,4,3,1
1154,40,3,1
1154,41,2,1
1154,42,2,1
1154,43,2,1
1154,44,2,1
1154,45,2,1
1154,46,2,1
1154,47,2,1
1154,48,2,1
1154,49,2,1
1154,5,3,1
1154,50,3,1
1154,51,1,1
1154,52,1,1
1154,53,1,1
1154,54,1,1
1154,55,2,1
1154,56,2,1
1154,57,2,1
1154,58,2,1
1154,59,2,1
1154,6,3,1
1154,60,2,1
1154,62,1,1
1154,63,1,1
1154,64,1,1
1154,65,1,1
1154,66,1,1
1154,67,2,1
1154,68,2,1
1154,69,2,1
1154,7,3,1
1154,70,2,1
1154,75,1,1
1154,76,1,1
1154,77,1,1
1154,78,1,1
1154,79,2,1
1154,8,4,1
1154,80,2,1
1154,87,1,1
1154,88,1,1
1154,89,1,1
1154,9,4,1
1154,90,1,1
1159,1,8,1
1159,10,3,1
1159,100,5,1
1159,11,8,1
1159,12,7,1
1159,13,7,1
1159,14,6,1
1159,15,6,1
1159,16,5,1
1159,17,5,1
1159,18,4,1
1159,19,4,1
1159,2,7,1
1159,20,3,1
1159,21,8,1
1159,22,8,1
1159,23,7,1
1159,24,6,1
1159,25,6,1
1159,26,5,1
1159,27,5,1
1159,28,4,1
1159,29,4,1
1159,3,7,1
1159,30,4,1
1159,31,9,1
1159,32,8,1
1159,33,7,1
1159,34,7,1
1159,35,6,1
1159,36,6,1
1159,37,5,1
1159,38,5,1
1159,39,4,1
1159,4,6,1
1159,40,4,1
1159,41,9,1
1159,42,8,1
1159,43,7,1
1159,44,7,1
1159,45,6,1
1159,46,6,1
1159,47,5,1
1159,48,5,1
1159,49,4,1
1159,5,5,1
1159,50,4,1
1159,51,9,1
1159,52,8,1
1159,53,8,1
1159,54,7,1
1159,55,6,1
1159,56,6,1
1159,57,5,1
1159,58,5,1
1159,59,5,1
1159,6,5,1
1159,60,4,1
1159,61,9,1
1159,62,9,1
1159,63,8,1
1159,64,7,1
1159,65,7,1
1159,66,6,1
1159,67,6,1
1159,68,5,1
1159,69,5,1
1159,7,4,1
1159,70,4,1
1159,71,10,1
1159,72,9,1
1159,73,8,1
1159,74,8,1
1159,75,7,1
1159,76,6,1
1159,77,6,1
1159,78,5,1
1159,79,5,1
1159,8,4,1
1159,80,4,1
1159,81,10,1
1159,82,9,1
1159,83,9,1
1159,84,8,1
1159,85,7,1
1159,86,7,1
1159,87,6,1
1159,88,5,1
1159,89,5,1
1159,9,4,1
1159,90,5,1
1159,91,10,1
1159,92,9,1
1159,93,9,1
1159,94,8,1
1159,95,7,1
1159,96,7,1
1159,97,6,1
1159,98,6,1
1159,99,5,1
1160,10,4,1
1160,100,7,1
1160,15,1,1
1160,16,2,1
1160,17,2,1
1160,18,3,1
1160,19,3,1
1160,20,4,1
1160,25,1,1
1160,26,2,1
1160,27,2,1
1160,28,3,1
1160,29,3,1
1160,30,4,1
1160,34,1,1
1160,35,2,1
1160,36,2,1
1160,37,3,1
1160,38,3,1
1160,39,4,1
1160,40,4,1
1160,43,1,1
1160,44,2,1
1160,45,2,1
1160,46,2,1
1160,47,3,1
1160,48,3,1
1160,49,4,1
1160,50,5,1
1160,53,1,1
1160,54,2,1
1160,55,2,1
1160,56,3,1
1160,57,3,1
1160,58,4,1
1160,59,4,1
1160,6,1,1
1160,60,5,1
1160,62,1,1
1160,63,2,1
1160,64,2,1
1160,65,3,1
1160,66,3,1
1160,67,4,1
1160,68,4,1
1160,69,5,1
1160,7,2,1
1160,70,6,1
1160,72,1,1
1160,73,2,1
1160,74,2,1
1160,75,3,1
1160,76,3,1
1160,77,4,1
1160,78,5,1
1160,79,5,1
1160,8,3,1
1160,80,6,1
1160,82,1,1
1160,83,2,1
1160,84,2,1
1160,85,3,1
1160,86,4,1
1160,87,4,1
1160,88,5,1
1160,89,6,1
1160,9,3,1
1160,90,7,1
1160,92,1,1
1160,93,2,1
1160,94,2,1
1160,95,3,1
1160,96,4,1
1160,97,4,1
1160,98,5,1
1160,99,6,1
1168,1,2,1
1168,10,1,1
1168,100,6,1
1168,11,3,1
1168,12,3,1
1168,13,2,1
1168,14,2,1
1168,15,2,1
1168,16,2,1
1168,17,2,1
1168,18,2,1
1168,19,2,1
1168,2,2,1
1168,20,2,1
1168,21,3,1
1168,22,3,1
1168,23,3,1
1168,24,3,1
1168,25,3,1
1168,26,3,1
1168,27,3,1
1168,28,2,1
1168,29,2,1
1168,3,2,1
1168,30,2,1
1168,31,4,1
1168,32,4,1
1168,33,3,1
1168,34,3,1
1168,35,3,1
1168,36,3,1
1168,37,3,1
1168,38,3,1
1168,39,3,1
1168,4,2,1
1168,40,3,1
1168,41,5,1
1168,42,4,1
1168,43,4,1
1168,44,4,1
1168,45,4,1
1168,46,4,1
1168,47,4,1
1168,48,4,1
1168,49,3,1
1168,5,2,1
1168,50,3,1
1168,51,5,1
1168,52,5,1
1168,53,5,1
1168,54,5,1
1168,55,5,1
1168,56,4,1
1168,57,4,1
1168,58,4,1
1168,59,4,1
1168,6,2,1
1168,60,4,1
1168,61,6,1
1168,62,6,1
1168,63,5,1
1168,64,5,1
1168,65,5,1
1168,66,5,1
1168,67,5,1
1168,68,5,1
1168,69,5,1
1168,7,2,1
1168,70,4,1
1168,71,7,1
1168,72,6,1
1168,73,6,1
1168,74,6,1
1168,75,6,1
1168,76,6,1
1168,77,6,1
1168,78,5,1
1168,79,5,1
1168,8,2,1
1168,80,5,1
1168,81,7,1
1168,82,7,1
1168,83,7,1
1168,84,7,1
1168,85,7,1
1168,86,7,1
1168,87,6,1
1168,88,6,1
1168,89,6,1
1168,9,1,1
1168,90,5,1
1168,91,8,1
1168,92,8,1
1168,93,8,1
1168,94,8,1
1168,95,8,1
1168,96,7,1
1168,97,7,1
1168,98,7,1
1168,99,7,1
1170,1,2,1
1170,11,3,1
1170,12,2,1
1170,13,2,1
1170,14,1,1
1170,2,2,1
1170,21,3,1
1170,22,2,1
1170,23,2,1
1170,24,1,1
1170,3,2,1
1170,31,3,1
1170,32,2,1
1170,33,2,1
1170,34,1,1
1170,4,1,1
1170,41,3,1
1170,42,2,1
1170,43,2,1
1170,44,1,1
1170,51,3,1
1170,52,2,1
1170,53,2,1
1170,54,1,1
1170,61,3,1
1170,62,2,1
1170,63,2,1
1170,64,1,1
1170,71,3,1
1170,72,2,1
1170,73,2,1
1170,74,1,1
1170,81,3,1
1170,82,2,1
1170,83,2,1
1170,84,1,1
1170,91,3,1
1170,92,2,1
1170,93,2,1
1170,94,1,1
1176,1,7,1
1176,10,9,1
1176,100,17,1
1176,11,8,1
1176,12,8,1
1176,13,8,1
1176,14,8,1
1176,15,9,1
1176,16,9,1
1176,17,9,1
1176,18,10,1
1176,19,10,1
1176,2,7,1
1176,20,10,1
1176,21,9,1
1176,22,9,1
1176,23,9,1
1176,24,9,1
1176,25,9,1
1176,26,10,1
1176,27,10,1
1176,28,11,1
1176,29,11,1
1176,3,7,1
1176,30,11,1
1176,31,9,1
1176,32,10,1
1176,33,10,1
1176,34,10,1
1176,35,10,1
1176,36,11,1
1176,37,11,1
1176,38,12,1
1176,39,12,1
1176,4,8,1
1176,40,12,1
1176,41,10,1
1176,42,10,1
1176,43,11,1
1176,44,11,1
1176,45,11,1
1176,46,12,1
1176,47,12,1
1176,48,13,1
1176,49,13,1
1176,5,8,1
1176,50,13,1
1176,51,11,1
1176,52,11,1
1176,53,12,1
1176,54,12,1
1176,55,12,1
1176,56,12,1
1176,57,13,1
1176,58,14,1
1176,59,14,1
1176,6,8,1
1176,60,14,1
1176,61,12,1
1176,62,12,1
1176,63,13,1
1176,64,13,1
1176,65,13,1
1176,66,13,1
1176,67,14,1
1176,68,15,1
1176,69,16,1
1176,7,9,1
1176,70,15,1
1176,71,13,1
1176,72,14,1
1176,73,14,1
1176,74,14,1
1176,75,14,1
1176,76,14,1
1176,77,15,1
1176,78,16,1
1176,79,17,1
1176,8,9,1
1176,80,17,1
1176,81,14,1
1176,82,15,1
1176,83,15,1
1176,84,15,1
1176,85,16,1
1176,86,16,1
1176,87,16,1
1176,88,17,1
1176,89,18,1
1176,9,9,1
1176,90,18,1
1176,91,15,1
1176,92,16,1
1176,93,16,1
1176,94,16,1
1176,95,17,1
1176,96,17,1
1176,97,18,1
1176,98,17,1
1176,99,18,1
1181,10,5,1
1181,100,7,1
1181,13,1,1
1181,14,2,1
1181,15,2,1
1181,16,3,1
1181,17,3,1
1181,18,4,1
1181,19,5,1
1181,20,5,1
1181,22,1,1
1181,23,1,1
1181,24,2,1
1181,25,2,1
1181,26,3,1
1181,27,3,1
1181,28,4,1
1181,29,5,1
1181,30,6,1
1181,31,1,1
1181,32,1,1
1181,33,2,1
1181,34,2,1
1181,35,3,1
1181,36,3,1
1181,37,4,1
1181,38,4,1
1181,39,5,1
1181,4,1,1
1181,40,6,1
1181,41,1,1
1181,42,2,1
1181,43,2,1
1181,44,3,1
1181,45,3,1
1181,46,3,1
1181,47,4,1
1181,48,5,1
1181,49,5,1
1181,5,2,1
1181,50,6,1
1181,51,2,1
1181,52,2,1
1181,53,3,1
1181,54,3,1
1181,55,4,1
1181,56,4,1
1181,57,5,1
1181,58,5,1
1181,59,6,1
1181,6,2,1
1181,60,6,1
1181,61,2,1
1181,62,2,1
1181,63,3,1
1181,64,3,1
1181,65,4,1
1181,66,5,1
1181,67,5,1
1181,68,6,1
1181,69,7,1
1181,7,3,1
1181,70,7,1
1181,71,2,1
1181,72,3,1
1181,73,3,1
1181,74,4,1
1181,75,5,1
1181,76,5,1
1181,77,6,1
1181,78,6,1
1181,79,7,1
1181,8,4,1
1181,80,8,1
1181,81,2,1
1181,82,3,1
1181,83,3,1
1181,84,4,1
1181,85,5,1
1181,86,6,1
1181,87,7,1
1181,88,7,1
1181,89,7,1
1181,9,4,1
1181,90,7,1
1181,91,3,1
1181,92,3,1
1181,93,4,1
1181,94,4,1
1181,95,5,1
1181,96,6,1
1181,97,7,1
1181,98,8,1
1181,99,8,1
1191,1,13,1
1191,10,5,1
1191,100,4,1
1191,11,13,1
1191,12,12,1
1191,13,11,1
1191,14,10,1
1191,15,9,1
1191,16,8,1
1191,17,7,1
1191,18,6,1
1191,19,6,1
1191,2,12,1
1191,20,5,1
1191,21,13,1
1191,22,11,1
1191,23,10,1
1191,24,9,1
1191,25,9,1
1191,26,8,1
1191,27,7,1
1191,28,6,1
1191,29,6,1
1191,3,11,1
1191,30,5,1
1191,31,12,1
1191,32,11,1
1191,33,10,1
1191,34,9,1
1191,35,8,1
1191,36,8,1
1191,37,7,1
1191,38,6,1
1191,39,6,1
1191,4,10,1
1191,40,5,1
1191,41,11,1
1191,42,10,1
1191,43,10,1
1191,44,9,1
1191,45,8,1
1191,46,7,1
1191,47,7,1
1191,48,6,1
1191,49,5,1
1191,5,9,1
1191,50,5,1
1191,51,10,1
1191,52,10,1
1191,53,9,1
1191,54,8,1
1191,55,8,1
1191,56,7,1
1191,57,6,1
1191,58,6,1
1191,59,5,1
1191,6,8,1
1191,60,5,1
1191,61,10,1
1191,62,9,1
1191,63,8,1
1191,64,8,1
1191,65,7,1
1191,66,7,1
1191,67,6,1
1191,68,6,1
1191,69,5,1
1191,7,7,1
1191,70,4,1
1191,71,10,1
1191,72,9,1
1191,73,8,1
1191,74,7,1
1191,75,7,1
1191,76,6,1
1191,77,6,1
1191,78,5,1
1191,79,5,1
1191,8,6,1
1191,80,4,1
1191,81,10,1
1191,82,9,1
1191,83,8,1
1191,84,7,1
1191,85,6,1
1191,86,6,1
1191,87,5,1
1191,88,5,1
1191,89,4,1
1191,9,6,1
1191,90,4,1
1191,91,9,1
1191,92,8,1
1191,93,8,1
1191,94,7,1
1191,95,6,1
1191,96,6,1
1191,97,5,1
1191,98,5,1
1191,99,4,1
1194,1,2,1
1194,100,3,1
1194,11,3,1
1194,12,2,1
1194,13,2,1
1194,14,1,1
1194,15,1,1
1194,2,2,1
1194,21,3,1
1194,22,3,1
1194,23,2,1
1194,24,2,1
1194,25,1,1
1194,3,1,1
1194,31,3,1
1194,32,3,1
1194,33,3,1
1194,34,2,1
1194,35,2,1
1194,36,1,1
1194,37,1,1
1194,41,4,1
1194,42,4,1
1194,43,3,1
1194,44,3,1
1194,45,2,1
1194,46,2,1
1194,47,2,1
1194,48,1,1
1194,49,1,1
1194,51,5,1
1194,52,5,1
1194,53,4,1
1194,54,3,1
1194,55,3,1
1194,56,2,1
1194,57,2,1
1194,58,2,1
1194,59,2,1
1194,60,1,1
1194,61,5,1
1194,62,4,1
1194,63,4,1
1194,64,4,1
1194,65,4,1
1194,66,3,1
1194,67,3,1
1194,68,3,1
1194,69,2,1
1194,70,2,1
1194,71,4,1
1194,72,4,1
1194,73,4,1
1194,74,5,1
1194,75,4,1
1194,76,3,1
1194,77,3,1
1194,78,3,1
1194,79,3,1
1194,80,2,1
1194,81,3,1
1194,82,3,1
1194,83,4,1
1194,84,5,1
1194,85,4,1
1194,86,4,1
1194,87,4,1
1194,88,4,1
1194,89,3,1
1194,90,3,1
1194,91,2,1
1194,92,3,1
1194,93,4,1
1194,94,4,1
1194,95,4,1
1194,96,5,1
1194,97,5,1
1194,98,5,1
1194,99,4,1
1205,1,15,1
1205,10,17,1
1205,100,7,1
1205,11,14,1
1205,12,14,1
1205,13,14,1
1205,14,14,1
1205,15,14,1
1205,16,15,1
1205,17,15,1
1205,18,15,1
1205,19,15,1
1205,2,15,1
1205,20,15,1
1205,21,12,1
1205,22,12,1
1205,23,13,1
1205,24,13,1
1205,25,13,1
1205,26,13,1
1205,27,14,1
1205,28,14,1
1205,29,14,1
1205,3,15,1
1205,30,14,1
1205,31,11,1
1205,32,11,1
1205,33,11,1
1205,34,12,1
1205,35,12,1
1205,36,12,1
1205,37,13,1
1205,38,13,1
1205,39,13,1
1205,4,15,1
1205,40,12,1
1205,41,10,1
1205,42,10,1
1205,43,10,1
1205,44,11,1
1205,45,11,1
1205,46,11,1
1205,47,11,1
1205,48,12,1
1205,49,12,1
1205,5,16,1
1205,50,11,1
1205,51,9,1
1205,52,9,1
1205,53,9,1
1205,54,10,1
1205,55,10,1
1205,56,10,1
1205,57,10,1
1205,58,11,1
1205,59,11,1
1205,6,16,1
1205,60,10,1
1205,61,9,1
1205,62,9,1
1205,63,9,1
1205,64,9,1
1205,65,9,1
1205,66,9,1
1205,67,9,1
1205,68,10,1
1205,69,10,1
1205,7,16,1
1205,70,9,1
1205,71,8,1
1205,72,8,1
1205,73,8,1
1205,74,8,1
1205,75,8,1
1205,76,8,1
1205,77,9,1
1205,78,9,1
1205,79,9,1
1205,8,17,1
1205,80,9,1
1205,81,7,1
1205,82,7,1
1205,83,7,1
1205,84,7,1
1205,85,7,1
1205,86,8,1
1205,87,8,1
1205,88,8,1
1205,89,8,1
1205,9,17,1
1205,90,8,1
1205,91,6,1
1205,92,6,1
1205,93,6,1
1205,94,7,1
1205,95,7,1
1205,96,7,1
1205,97,7,1
1205,98,7,1
1205,99,7,1
1207,18,1,1
1207,19,1,1
1207,28,2,1
1207,29,1,1
1207,38,1,1
1207,39,1,1
1207,6,1,1
1207,60,1,1
1207,7,1,1
1207,8,1,1
1207,90,1,1
1211,10,3,1
1211,100,4,1
1211,16,1,1
1211,17,1,1
1211,18,2,1
1211,19,2,1
1211,20,3,1
1211,26,1,1
1211,27,2,1
